key,atom,cluster0,cluster1,cluster2,cluster3
3D-218,3,6.218517012110069e-11,0.9999999999378151,5.544432182373734e-52,0.0
3D-218,4,4.974849688812306e-11,0.9999999999502518,1.1573122429643116e-52,0.0
3D-218,5,1.2890946665368705e-11,0.999999999987109,5.8394193078726e-54,0.0
3D-218,6,1.4123319610528712e-12,0.9999999999985878,1.9060920543558202e-56,0.0
3D-218,7,0.9999945991603985,5.400839601452407e-06,2.6290391227563206e-19,0.0
3D-219,0,0.9993506916314285,0.0006493083685716205,1.100944107387121e-27,0.0
3D-219,1,0.9999999312181381,6.87818596535452e-08,2.1951682881814145e-15,0.0
3D-219,2,0.9999963775957106,3.622404289285146e-06,6.842670312934862e-24,0.0
3D-219,3,0.9992667203094192,0.0007332796905808626,3.870423348229061e-27,0.0
3D-219,4,4.8648553563722146e-11,0.9999999999513514,3.41908949828162e-52,0.0
3D-219,5,4.350170756254225e-13,0.9999999999995648,1.9742159612102945e-60,0.0
3D-219,6,0.9999997758342076,2.2416579227287774e-07,1.4546319161499569e-18,0.0
3D-219,7,0.9999997408300606,2.5916993937562767e-07,3.9201879919929484e-18,0.0
3D-220,0,3.175958460188782e-20,1.0,3.083058767100323e-73,0.0
3D-220,1,2.7990030787920943e-18,1.0,4.063523522702677e-66,0.0
3D-220,2,6.279567839080344e-19,1.0,3.133684130973845e-71,0.0
3D-220,3,0.9999995622345911,4.3776540898891843e-07,8.579377253580528e-23,0.0
3D-220,4,0.9999994846877107,5.15312289560343e-07,1.4315166347379597e-22,0.0
3D-220,5,0.9999999910592661,8.940732971588122e-09,1.0445101655249872e-15,0.0
3D-220,6,0.9999991694691482,8.305308521694722e-07,2.1868962088086987e-24,0.0
3D-220,7,9.199751510920047e-31,4.663280190144996e-34,1.0,5.361363043791641e-160
3D-221,0,4.371133226499945e-10,0.9999999995628868,6.089580837320659e-45,0.0
3D-221,1,5.1238688617532995e-19,1.0,9.838181991143017e-68,0.0
3D-221,2,0.9999899669311507,1.0033068849564071e-05,9.108878697507522e-24,0.0
3D-221,3,5.508050153928967e-11,0.9999999999449196,7.652988074117392e-51,0.0
3D-221,4,7.011974289090695e-14,0.9999999999999298,1.293542429303421e-54,0.0
3D-221,5,5.037345731780215e-16,0.9999999999999996,7.566833886809512e-59,0.0
3D-221,6,2.4204246768922276e-15,0.9999999999999973,3.943009501130019e-60,0.0
3D-221,7,0.9999987596367698,1.2403632301307993e-06,1.3401160925425737e-17,0.0
3D-222,0,4.847690672182855e-11,0.9999999999515232,2.7706747498330392e-55,0.0
3D-222,1,8.620843237190815e-10,0.9999999991379158,6.884924774484765e-50,0.0
3D-222,2,1.696507138026335e-17,1.0,2.149253882481845e-69,0.0
3D-222,3,1.9872610534956606e-14,0.9999999999999805,6.402764741697935e-57,0.0
