# Search results of SQL query from the Crystallography Open Database
# Date and time performed: 2021-11-10T03:59:27+02:00
# Query:
# SELECT data.*
# FROM
#  data 
# WHERE
#  (status is null or status != 'retracted') and
#  (formula REGEXP " Ge[[:blank:]]*[0-9?[:blank:]]" AND formula REGEXP " As[[:blank:]]*[0-9?[:blank:]]" AND duplicateof IS NULL AND (status is NULL OR status != 'errors') AND (method is NULL OR method != 'theoretical'))
# ORDER BY file asc
file,a,siga,b,sigb,c,sigc,alpha,sigalpha,beta,sigbeta,gamma,siggamma,vol,sigvol,celltemp,sigcelltemp,diffrtemp,sigdiffrtemp,cellpressure,sigcellpressure,diffrpressure,sigdiffrpressure,thermalhist,pressurehist,compoundsource,nel,sg,sgHall,commonname,chemname,mineral,formula,calcformula,cellformula,Z,Zprime,acce_code,authors,title,journal,year,volume,issue,firstpage,lastpage,doi,method,radiation,wavelength,radType,radSymbol,Rall,Robs,Rref,wRall,wRobs,wRref,RFsqd,RI,gofall,gofobs,gofgt,gofref,duplicateof,optimal,status,flags,svnrevision,date,time,onhold
"4002928","14.1466","0.0007","16.3002","0.001","3.7489","0.0002","90","","90","","90","","864.47","0.08","100","2","100.15","","","","","","","","","3","P n n m","-P 2 2n","","","","- As6 Ge6 K4 -","- As6 Ge6 K4 -","- As12 Ge12 K8 -","2","0.25","","Eulenstein, Armin R.; Bogdanovski, Dimitri; Reinhardt, Hendrik; Miß, Vanessa; Roling, Bernhard; Hampp, Norbert; Dronskowski, Richard; Dehnen, Stefanie","K2Ge3As3: Fiberlike Crystals of a Narrow-Band-Gap Zintl Phase with a One-Dimensional Substructure ∞1{(Ge3As3)2‒}","Chemistry of Materials","2019","","","","","10.1021/acs.chemmater.9b02827","","","0.71073","MoKα","","0.0695","0.0526","","","0.1413","0.1521","","","","","","1.047","","","","has coordinates","219551","2020-10-21","18:00:00",""
"4003954","10.0496","0.0006","3.7429","0.0002","15.3975","0.0008","90","","93.929","0.002","90","","577.81","0.06","100","2","100","2","","","","","","","","3","P 1 2/m 1","-P 2y","","","","- As7 Ge4.93 Li1.07 -","- As7 Ge4.923 Li1.077 -","- As14 Ge9.846 Li2.154 -","2","0.5","","Mark, Justin; Woo, Katherine E.; Zhu, Weidi; Ji, Bingheng; Lee, Shannon J.; Adeyemi, Adedoyin N.; Sen, Sabyasachi; Kovnir, Kirill","Two-Dimensional and Three-Dimensional Tetrel-Arsenide Frameworks Templated by Li and Cs Cations","Chemistry of Materials","2021","33","12","4586","4595","10.1021/acs.chemmater.1c01053","","","0.71073","MoKα","","0.0364","0.0267","","","0.0589","0.0616","","","","","","1.1","","","","has coordinates","266967","2021-07-04","01:41:54",""
"4067969","10.3723","0.0008","16.4418","0.0015","23.513","0.002","90","","99.872","0.003","90","","3950.5","0.6","193","2","193","2","","","","","","","","5","P 1 21/c 1","-P 2ybc","","","","- C38 H61 As Ge Se1.11 -","- C38.002 H61 As Ge Se1.11 -","- C152.008 H244 As4 Ge4 Se4.44 -","4","1","","Ghereg, Dumitru; Sotiropoulos, Jean-Marc; Escudié, Jean; Miqueu, Karinne; Matioszek, Dimitri; Ladeira, Sonia; Saffon-Merceron, Nathalie","Versatile 1,2- and 1,3-Dipole Behavior of the 1-Arsa-3-Germaallene Tip(t-Bu)Ge═C═AsMes*: Formation of a Heterocyclic Arsa(germa)carbene (AsGeHC)","Organometallics","2012","31","3","930","","10.1021/om200968x","","","0.71073","MoKα","","0.0413","0.0308","","","0.0724","0.0779","","","","","","1.026","","","","has coordinates,has disorder","178570","2020-10-21","18:00:00",""
"4067970","10.1766","0.001","12.5486","0.0012","20.381","0.002","77.202","0.004","85.813","0.004","82.062","0.004","2511.3","0.4","193","2","193","2","","","","","","","synthesis as described","5","P -1","-P 1","","","","- C55 H79 As Ge O2 -","- C55 H79 As Ge O2 -","- C110 H158 As2 Ge2 O4 -","2","1","","Ghereg, Dumitru; Sotiropoulos, Jean-Marc; Escudié, Jean; Miqueu, Karinne; Matioszek, Dimitri; Ladeira, Sonia; Saffon-Merceron, Nathalie","Versatile 1,2- and 1,3-Dipole Behavior of the 1-Arsa-3-Germaallene Tip(t-Bu)Ge═C═AsMes*: Formation of a Heterocyclic Arsa(germa)carbene (AsGeHC)","Organometallics","2012","31","3","930","","10.1021/om200968x","","x-ray","0.71073","MoKα","","0.0585","0.0365","","","0.0784","0.0866","","","","","","1.006","","","","has coordinates,has disorder","178570","2020-10-21","18:00:00",""
"4067971","11.0351","0.0005","12.2305","0.0006","20.1455","0.001","98.138","0.001","100.002","0.001","105.776","0.001","2525.1","0.2","193","2","193","2","","","","","","","","6","P -1","-P 1","","","","- C51.5 H83 As Ge N O -","- C51.5 H83 As Ge N O -","- C103 H166 As2 Ge2 N2 O2 -","2","1","","Ghereg, Dumitru; Sotiropoulos, Jean-Marc; Escudié, Jean; Miqueu, Karinne; Matioszek, Dimitri; Ladeira, Sonia; Saffon-Merceron, Nathalie","Versatile 1,2- and 1,3-Dipole Behavior of the 1-Arsa-3-Germaallene Tip(t-Bu)Ge═C═AsMes*: Formation of a Heterocyclic Arsa(germa)carbene (AsGeHC)","Organometallics","2012","31","3","930","","10.1021/om200968x","","","0.71073","MoKα","","0.0738","0.0413","","","0.0931","0.1056","","","","","","1.003","","","","has coordinates,has disorder","176467","2020-10-21","18:00:00",""
"4067972","10.0231","0.0005","31.4407","0.0017","18.7805","0.0009","90","","118.019","0.003","90","","5224.7","0.5","180","2","180","2","","","","","","","synthesis as described","6","P 1 21/c 1","-P 2ybc","","","","- C53 H70 As Cl3 Ge O2 -","- C53 H70 As Cl3 Ge O2 -","- C212 H280 As4 Cl12 Ge4 O8 -","4","1","","Ghereg, Dumitru; Sotiropoulos, Jean-Marc; Escudié, Jean; Miqueu, Karinne; Matioszek, Dimitri; Ladeira, Sonia; Saffon-Merceron, Nathalie","Versatile 1,2- and 1,3-Dipole Behavior of the 1-Arsa-3-Germaallene Tip(t-Bu)Ge═C═AsMes*: Formation of a Heterocyclic Arsa(germa)carbene (AsGeHC)","Organometallics","2012","31","3","930","","10.1021/om200968x","","x-ray","0.71073","MoKα","","0.0654","0.0486","","","0.1229","0.1334","","","","","","1.021","","","","has coordinates,has disorder","178570","2020-10-21","18:00:00",""
"4067973","9.925","0.0006","23.8454","0.0015","22.0595","0.0013","90","","99.647","0.003","90","","5146.9","0.5","193","2","193","2","","","","","","","synthesis as described","5","P 1 21 1","P 2yb","","","","- C52 H71 As Ge O2 -","- C52 H71 As Ge O2 -","- C208 H284 As4 Ge4 O8 -","4","2","","Ghereg, Dumitru; Sotiropoulos, Jean-Marc; Escudié, Jean; Miqueu, Karinne; Matioszek, Dimitri; Ladeira, Sonia; Saffon-Merceron, Nathalie","Versatile 1,2- and 1,3-Dipole Behavior of the 1-Arsa-3-Germaallene Tip(t-Bu)Ge═C═AsMes*: Formation of a Heterocyclic Arsa(germa)carbene (AsGeHC)","Organometallics","2012","31","3","930","","10.1021/om200968x","","x-ray","0.71073","MoKα","","0.1283","0.0966","","","0.2415","0.2627","","","","","","1.096","","","","has coordinates,has disorder","178570","2020-10-21","18:00:00",""
"4314595","18.572","0.002","9.8246","0.001","9.9071","0.001","90","","90","","90","","1807.7","0.3","120","2","120","2","","","","","","","","5","P n m a","-P 2ac 2n","","chlorido(1,2-bis(dimethylarsino)benzene)germanium(II) trichloridogermanate(II)","","- C10 H16 As2 Cl4 Ge2 -","- C10 H16 As2 Cl4 Ge2 -","- C40 H64 As8 Cl16 Ge8 -","4","0.5","","Fei Cheng; Andrew L. Hector; William Levason; Gillian Reid; Michael Webster; Wenjian Zhang","Diphosphine and Diarsine Complexes of Germanium(II) Halides-Preparation, Spectroscopic, and Structural Studies","Inorganic Chemistry","2010","49","","752","760","10.1021/ic902068z","","","0.71073","MoKα","","0.0311","0.0288","","","0.0766","0.0785","","","","","","1.055","","","","has coordinates","179221","2020-10-21","18:00:00",""
"4314603","9.1163","0.001","8.8655","0.001","20.265","0.003","90","","101.324","0.007","90","","1605.9","0.3","120","2","120","2","","","","","","","","5","P 1 21/n 1","-P 2yn","","Diiodo(1,2-phenylenebis(dimethylarsine))germanium(II)","","- C10 H16 As2 Ge I2 -","- C10 H16 As2 Ge I2 -","- C40 H64 As8 Ge4 I8 -","4","1","","Fei Cheng; Andrew L. Hector; William Levason; Gillian Reid; Michael Webster; Wenjian Zhang","Diphosphine and Diarsine Complexes of Germanium(II) Halides-Preparation, Spectroscopic, and Structural Studies","Inorganic Chemistry","2010","49","","752","760","10.1021/ic902068z","","","0.71073","MoKα","","0.0634","0.0451","","","0.0841","0.0945","","","","","","1.021","","","","has coordinates","179224","2020-10-21","18:00:00",""
"4334187","4.1157","0.0005","4.1157","0.0005","14.6618","0.0016","90","","90","","90","","248.36","0.05","173","2","173","2","","","","","","","","4","I 4/m m m","-I 4 2","Rubidium zinc germanium arsenide (1/1.5/0.5/2)","Rubidium zinc germanium arsenide (1/1.5/0.5/2)","","- As2 Ge0.5 Rb Zn1.5 -","- As2 Ge0.5 Rb Zn1.5 -","- As4 Ge Rb2 Zn3 -","2","0.0625","","Mansura Khatun; Stanislav S. Stoyko; Arthur Mar","Quaternary Arsenides AM1.5Tt0.5As2 (A= Na, K, Rb; M= Zn, Cd; Tt= Si, Ge, Sn): Size Effects in CaAl2Si2- and ThCr2Si2-Type Structures","Inorganic Chemistry","2013","52","","3148","3158","10.1021/ic302627n","","","0.71073","MoKα","","0.0269","0.0224","","","0.0414","0.0434","","","","","","1.102","","","","has coordinates","176467","2020-10-21","18:00:00",""
