# Search results of SQL query from the Crystallography Open Database
# Date and time performed: 2021-11-10T04:02:11+02:00
# Query:
# SELECT data.*
# FROM
#  data 
# WHERE
#  (status is null or status != 'retracted') and
#  (formula REGEXP " As[[:blank:]]*[0-9?[:blank:]]" AND formula REGEXP " In[[:blank:]]*[0-9?[:blank:]]" AND duplicateof IS NULL AND (status is NULL OR status != 'errors') AND (method is NULL OR method != 'theoretical'))
# ORDER BY file asc
file,a,siga,b,sigb,c,sigc,alpha,sigalpha,beta,sigbeta,gamma,siggamma,vol,sigvol,celltemp,sigcelltemp,diffrtemp,sigdiffrtemp,cellpressure,sigcellpressure,diffrpressure,sigdiffrpressure,thermalhist,pressurehist,compoundsource,nel,sg,sgHall,commonname,chemname,mineral,formula,calcformula,cellformula,Z,Zprime,acce_code,authors,title,journal,year,volume,issue,firstpage,lastpage,doi,method,radiation,wavelength,radType,radSymbol,Rall,Robs,Rref,wRall,wRobs,wRref,RFsqd,RI,gofall,gofobs,gofgt,gofref,duplicateof,optimal,status,flags,svnrevision,date,time,onhold
"2106930","3.806","","3.806","","9.044","","90","","90","","120","","113.456","","","","","","","","","","","","","3","P -3 m 1","-P 3 2""","","(In1.72 As0.26) S3","","- As0.26 In1.72 S3 -","- As0.26 In1.72 S3 -","- As0.26 In1.72 S3 -","1","0.0833333","","Diehl, R.; Carpentier, C.D.; Nitsche, R.","The crystal structure of gamma-In2 S3 stabilized by As or Sb","Acta Crystallographica B (24,1968-38,1982)","1976","32","","1257","1260","","","","","","","","","","","","","","","","","","","","","","has coordinates","164115","2020-10-21","18:00:00",""
"2242270","7.712","0.002","8.554","0.002","10.461","0.002","88.58","0.03","89.82","0.03","73.97","0.03","663.1","0.3","293","2","293","2","","","","","","","","4","P -1","-P 1","potassium indium diarsenate","Potassium indium diarsenate(V)","","- As2 In K O7 -","- As2 In K O7 -","- As8 In4 K4 O28 -","4","2","PK2604","Schwendtner, Karolina; Kolitsch, Uwe","KInAs~2~O~7~, a new diarsenate with the TlInAs~2~O~7~ structure type","Acta Crystallographica Section E","2017","73","9","1294","1297","10.1107/S2056989017011318","","","0.71073","MoKα","","0.0212","0.019","","","0.0425","0.0431","","","","","","1.157","","","","has coordinates,has Fobs","199557","2020-10-21","18:00:00",""
"2311445","8.34","0.002","10.657","0.002","9.197","0.002","90","","109.37","0.03","90","","771.2","0.3","293","2","293","2","","","","","","","","5","C 1 2/c 1","-C 2yc","potassium indium bis(hydrogen arsenate)","Potassium indium bis[hydrogen arsenate(V)]","","- As2 H2 In K O8 -","- As2 H2 In K O8 -","- As8 H8 In4 K4 O32 -","4","0.5","PJ2047","Schwendtner, Karolina; Kolitsch, Uwe","<i>M</i>In(HAsO<sub>4</sub>)<sub>2</sub> (<i>M</i> = K, Rb, Cs): three new hydrogen-arsenates adopting two different structure types.","Acta crystallographica. Section E, Crystallographic communications","2017","73","Pt 10","1580","1586","10.1107/S205698901701355X","","","0.71073","MoKα","","0.0227","0.0194","","","0.0452","0.046","","","","","","1.094","","","","has coordinates","245891","2020-10-21","18:00:00",""
"2311446","8.512","0.001","8.512","0.001","56.434","0.011","90","","90","","120","","3541.1","0.9","293","2","293","2","","","","","","","","5","R -3 c :H","-R 3 2""c","rubidium indium bis(hydrogen arsenate)","Rubidium indium bis[hydrogen arsenate(V)]","","- As2 H2 In O8 Rb -","- As2 H2 In O8 Rb0.999733 -","- As36 H36 In18 O144 Rb17.9952 -","18","0.5","","Schwendtner, Karolina; Kolitsch, Uwe","<i>M</i>In(HAsO<sub>4</sub>)<sub>2</sub> (<i>M</i> = K, Rb, Cs): three new hydrogen-arsenates adopting two different structure types.","Acta crystallographica. Section E, Crystallographic communications","2017","73","Pt 10","1580","1586","10.1107/S205698901701355X","","","0.71073","MoKα","","0.0251","0.0184","","","0.039","0.041","","","","","","1.116","","","","has coordinates","245891","2020-10-21","18:00:00",""
"2311447","8.629","0.001","8.629","0.001","56.986","0.011","90","","90","","120","","3674.7","0.9","293","2","293","2","","","","","","","","5","R -3 c :H","-R 3 2""c","caesium indium bis(hydrogen arsenate)","Caesium indium bis[hydrogen arsenate(V)]","","- As2 Cs H2 In O8 -","- As2 Cs H2 In O8 -","- As36 Cs18 H36 In18 O144 -","18","0.5","","Schwendtner, Karolina; Kolitsch, Uwe","<i>M</i>In(HAsO<sub>4</sub>)<sub>2</sub> (<i>M</i> = K, Rb, Cs): three new hydrogen-arsenates adopting two different structure types.","Acta crystallographica. Section E, Crystallographic communications","2017","73","Pt 10","1580","1586","10.1107/S205698901701355X","","","0.71073","MoKα","","0.0299","0.0217","","","0.0488","0.052","","","","","","1.073","","","","has coordinates","245891","2020-10-21","18:00:00",""
"2311888","12.487","0.002","11.529","0.002","12.553","0.003","90","","101.4","0.03","90","","1771.5","0.6","293","2","293","2","","","","","","","","4","P 1 21/n 1","-P 2yn","indum dihydrogen arsenate dihydrogen diarsenate","Diindium bis[dihydrogen arsenate(V)] bis[dihydrogen diarsenate(V)]","","- As6 H8 In2 O22 -","- As6 H5 In2 O22 -","- As24 H20 In8 O88 -","4","1","LY3048","Schwendtner, Karolina; Kolitsch, Uwe","M<sup>3+</sup>(H<sub>2</sub>AsO<sub>4</sub>)(H<sub>2</sub>As<sub>2</sub>O<sub>7</sub>) (M<sup>3+</sup> = Al, Ga) and In<sub>2</sub>(H<sub>2</sub>AsO<sub>4</sub>)<sub>2</sub>(H<sub>2</sub>As<sub>2</sub>O<sub>7</sub>)<sub>2</sub>: a new layer structure type and a new framework structure type containing the rare H<sub>2</sub>As<sub>2</sub>O<sub>7</sub><sup>2-</sup> group.","Acta crystallographica. Section C, Structural chemistry","2017","73","Pt 8","600","608","10.1107/S2053229617009676","","","0.71073","MoKα","","0.0422","0.0338","","","0.0698","0.0718","","","","","","1.222","","","","has coordinates","246154","2020-10-21","18:00:00",""
"4001253","17.4609","0.0015","4.2905","0.0004","17.9614","0.0015","90","","90","","90","","1345.6","0.2","293","2","293","2","","","","","","","","3","P n m a","-P 2ac 2n","","","","- As5 Ba2 In5 -","- As5 Ba2 In5 -","- As20 Ba8 In20 -","4","0.5","","Mathieu, Josiah; Achey, Randall; Park, Ju-Hyun; Purcell, Kenneth M.; Tozer, Stanley W.; Latturner, Susan E.","Flux Growth and Electronic Properties of Ba2In5Pn5(Pn = P, As): Zintl Phases Exhibiting Metallic Behavior","Chemistry of Materials","2008","20","17","5675","","10.1021/cm8015353","","","0.71073","MoKα","","0.0404","0.039","","","0.0844","0.085","","","","","","1.347","","","","has coordinates","178377","2020-10-21","18:00:00",""
"4127421","23.703","0.002","23.702","0.002","22.337","0.002","90","","113.473","0.002","90","","11510.7","1.7","293","2","293","2","","","","","","","","3","C 1 2/c 1","-C 2yc","","","","- As32 Eu15 In22 -","- As32 Eu15 In22 -","- As192 Eu90 In132 -","6","0.75","","Weippert, Valentin; Haffner, Arthur; Stamatopoulos, Alexis; Johrendt, Dirk","Supertetrahedral Layers Based on GaAs or InAs.","Journal of the American Chemical Society","2019","141","28","11245","11252","10.1021/jacs.9b04712","","","0.71073","MoKα","","0.0749","0.0553","","","0.1499","0.164","","","","","","1.059","","","","has coordinates","220694","2020-10-21","18:00:00",""
"4127424","23.838","0.005","23.818","0.004","20.763","0.004","90","","98.244","0.006","90","","11667","4","293","2","293","2","","","","","","","","3","C 1 2/c 1","-C 2yc","","","","- As32 In22 Sr15 -","- As32 In22 Sr15.0027 -","- As192 In132 Sr90.016 -","6","0.75","","Weippert, Valentin; Haffner, Arthur; Stamatopoulos, Alexis; Johrendt, Dirk","Supertetrahedral Layers Based on GaAs or InAs.","Journal of the American Chemical Society","2019","141","28","11245","11252","10.1021/jacs.9b04712","","","0.71073","MoKα","","0.0535","0.0403","","","0.0853","0.0912","","","","","","1.044","","","","has coordinates","220697","2020-10-21","18:00:00",""
"4302999","8.663","0.005","9.48","0.005","10.515","0.005","106.666","0.005","100.234","0.005","100.228","0.005","789.8","0.7","293","2","293","2","","","","","","","","7","P -1","-P 1","","","","- C6 H18 As In Mn N4 S4 -","- C6 H18 As In Mn N4 S4 -","- C12 H36 As2 In2 Mn2 N8 S8 -","2","1","","Zhenqing Wang; Hongjie Zhang; Cheng Wang","Synthesis and Characterization of One-Dimensional and Molecular M(tren)InAsS4 (M = Mn, Co, and Zn) Compounds with a Noncondensed AsS33- Unit","Inorganic Chemistry","2009","48","","8180","8185","10.1021/ic900456t","","","0.71069","MoKα","","0.0232","0.0226","","","0.0568","0.0571","","","","","","1.064","","","","has coordinates,has disorder","179067","2020-10-21","18:00:00",""
